FACÇÃO-BELFORD ROXO-PARQUE BOA SORTE,1
MILÍCIA-DUQUE DE CAXIAS-PARQUE BEIRA MAR,4
FACÇÃO-DUQUE DE CAXIAS-PARQUE BEIRA MAR,2
FACÇÃO-SÃO JOÃO DE MERITI-PARQUE BARRETO,2
MILÍCIA-SÃO JOÃO DE MERITI-PARQUE BARRETO,1
FACÇÃO-ITABORAÍ-PARQUE AURORA,1
MILÍCIA-SÃO JOÃO DE MERITI-PARQUE ARARUAMA,3
FACÇÃO-SÃO JOÃO DE MERITI-PARQUE ARARUAMA,1
MILÍCIA-RIO DE JANEIRO-PARQUE ANCHIETA,18
FACÇÃO-RIO DE JANEIRO-PARQUE ANCHIETA,2
FACÇÃO-SÃO JOÃO DE MERITI-PARQUE ANALÂNDIA,15
MILÍCIA-SÃO JOÃO DE MERITI-PARQUE ANALÂNDIA,2
FACÇÃO-BELFORD ROXO-PARQUE AMORIM,2
MILÍCIA-NOVA IGUAÇU-PARQUE AMBAÍ,3
FACÇÃO-DUQUE DE CAXIAS-PARQUE A EQUITATIVA,1
FACÇÃO-SÃO GONÇALO-PARAÍSO,8
FACÇÃO-NOVA IGUAÇU-PARAÍSO,6
MILÍCIA-NOVA IGUAÇU-PARAÍSO,3
MILÍCIA-DUQUE DE CAXIAS-PARADA MORABI,1
FACÇÃO-GUAPIMIRIM-PARADA MODELO,1
FACÇÃO-RIO DE JANEIRO-PARADA DE LUCAS,35
MILÍCIA-RIO DE JANEIRO-PARADA DE LUCAS,2
FACÇÃO-DUQUE DE CAXIAS-PARADA ANGÉLICA,1
MILÍCIA-DUQUE DE CAXIAS-PARADA ANGÉLICA,1
FACÇÃO-CACHOEIRAS DE MACACU-PAPUCAIA,1
MILÍCIA-NOVA IGUAÇU-PALHADA,39
FACÇÃO-NOVA IGUAÇU-PALHADA,14
MILÍCIA-NILÓPOLIS-PAIOL DE PÓLVORA,4
FACÇÃO-NILÓPOLIS-PAIOL DE PÓLVORA,1
MILÍCIA-RIO DE JANEIRO-PADRE MIGUEL,25
FACÇÃO-RIO DE JANEIRO-PADRE MIGUEL,14
FACÇÃO-CACHOEIRAS DE MACACU-PACUCAIA,1
MILÍCIA-RIO DE JANEIRO-PACIÊNCIA,197
FACÇÃO-RIO DE JANEIRO-PACIÊNCIA,1
FACÇÃO-SÃO GONÇALO-PACHECO,12
MILÍCIA-ITABORAÍ-OUTEIRO DAS PEDRAS,1
FACÇÃO-BELFORD ROXO-OUTEIRO,1
MILÍCIA-BELFORD ROXO-OUTEIRO,1
MILÍCIA-DUQUE DE CAXIAS-OUTEIRO,1
MILÍCIA-NOVA IGUAÇU-OURO VERDE,4
FACÇÃO-NOVA IGUAÇU-OURO VERDE,1
MILÍCIA-RIO DE JANEIRO-OSWALDO CRUZ,10
MILÍCIA-RIO DE JANEIRO-OSVALDO CRUZ,1
FACÇÃO-NILÓPOLIS-OLINDA,8
MILÍCIA-NILÓPOLIS-OLINDA,3
FACÇÃO-DUQUE DE CAXIAS-OLAVO BILAC,11
MILÍCIA-DUQUE DE CAXIAS-OLAVO BILAC,8
MILÍCIA-RIO DE JANEIRO-OLARIA,11
FACÇÃO-RIO DE JANEIRO-OLARIA,3
MILÍCIA-MAGÉ-NOVO MUNDO,1
FACÇÃO-SÃO GONÇALO-NOVO MÉXICO,31
FACÇÃO-PARACAMBI-NOVO GUARAJUBA,1
FACÇÃO-MAGÉ-NOVA MARÍLIA,2
FACÇÃO-CAMPOS DOS GOITACAZES-NOVA GOITACAZES,1
FACÇÃO-ITABORAÍ-NOVA CIDADE,10
FACÇÃO-SÃO GONÇALO-NOVA CIDADE,2
FACÇÃO-DUQUE DE CAXIAS-NOVA CAMPINAS,21
FACÇÃO-JAPERI-NOVA BELÉM,5
MILÍCIA-BELFORD ROXO-NOVA AURORA,15
FACÇÃO-BELFORD ROXO-NOVA AURORA,3
MILÍCIA-NOVA IGUAÇU-NOVA AMÉRICA,8
MILÍCIA-DUQUE DE CAXIAS-NOSSA SENHORA DO CARMO,21
MILÍCIA-QUEIMADOS-NOSSA SENHORA DE FÁTIMA,2
FACÇÃO-QUEIMADOS-NOSSA SENHORA DE FÁTIMA,1
MILÍCIA-NOVA IGUAÇU-NOSSA SENHORA DE FÁTIMA,1
FACÇÃO-SÃO GONÇALO-NEVES,15
FACÇÃO-SÃO GONÇALO-MUTUAPIRA,8
FACÇÃO-SÃO GONÇALO-MUTUAGUAÇU,10
FACÇÃO-SÃO GONÇALO-MUTUÁ,27
FACÇÃO-SÃO GONÇALO-MUTONDO,14
FACÇÃO-PARACAMBI-MUTIRÃO,2
FACÇÃO-MAGÉ-MUNDO NOVO,6
MILÍCIA-MAGÉ-MUNDO NOVO,2
FACÇÃO-SÃO GONÇALO-MORRO DO CASTRO,2
FACÇÃO-QUEIMADOS-MORRO DA PAZ,1
FACÇÃO-ITABORAÍ-MONTE VERDE,3
FACÇÃO-SÃO GONÇALO-MONJOLO,10
MILÍCIA-SÃO GONÇALO-MONJOLO,2
FACÇÃO-SÃO GONÇALO-MIRIAMBI,31
MILÍCIA-NOVA IGUAÇU-MIGUEL COUTO,47
FACÇÃO-BELFORD ROXO-MIGUEL COUTO,2
MILÍCIA-BELFORD ROXO-MIGUEL COUTO,2
FACÇÃO-NOVA IGUAÇU-MIGUEL COUTO,1
MILÍCIA-NOVA IGUAÇU-METRÓPOLE,1
FACÇÃO-RIO DE JANEIRO-MÉIER,12
MILÍCIA-RIO DE JANEIRO-MÉIER,5
MILÍCIA-ITAGUAÍ-MAZOMBA,2
FACÇÃO-BELFORD ROXO-MARINGÁ,15
FACÇÃO-SÃO GONÇALO-MARIA PAULA,77
FACÇÃO-NITERÓI-MARIA PAULA,2
FACÇÃO-RIO DE JANEIRO-MARECHAL HERMES,31
MILÍCIA-RIO DE JANEIRO-MARECHAL HERMES,7
FACÇÃO-RIO DE JANEIRO-MARÉ,2
MILÍCIA-RIO DE JANEIRO-MARÉ,1
FACÇÃO-NITERÓI-MARAVISTA,1
FACÇÃO-NOVA IGUAÇU-MARAPICU,20
MILÍCIA-NOVA IGUAÇU-MARAPICU,6
FACÇÃO-SÃO GONÇALO-MARAMBAIA,10
FACÇÃO-ITABORAÍ-MARAMBAIA,7
MILÍCIA-RIO DE JANEIRO-MARACANÃ,6
FACÇÃO-RIO DE JANEIRO-MARACANÃ,1
FACÇÃO-RIO DE JANEIRO-MANGUINHOS,10
MILÍCIA-RIO DE JANEIRO-MANGUINHOS,2
FACÇÃO-RIO DE JANEIRO-MANGUEIRA,11
MILÍCIA-BELFORD ROXO-MALHAPÃO,4
FACÇÃO-RIO DE JANEIRO-MAGALHÃES BASTOS,3
MILÍCIA-RIO DE JANEIRO-MAGALHÃES BASTOS,3
MILÍCIA-RIO DE JANEIRO-MADUREIRA,31
FACÇÃO-RIO DE JANEIRO-MADUREIRA,15
FACÇÃO-NITERÓI-MACEIÓ,2
FACÇÃO-SÃO GONÇALO-LUIZ CAÇADOR,2
MILÍCIA-BELFORD ROXO-LOTE XV,12
FACÇÃO-BELFORD ROXO-LOTE XV,2
FACÇÃO-RIO DE JANEIRO-LINS DE VASCONCELOS,28
FACÇÃO-SÃO GONÇALO-LINDO PARQUE,5
FACÇÃO-RIO DE JANEIRO-LEME,41
FACÇÃO-RIO DE JANEIRO-LEBLON,4
FACÇÃO-ITAGUAÍ-LEANDRO,3
MILÍCIA-ITAGUAÍ-LEANDRO,1
MILÍCIA-SÃO GONÇALO-LARGO DA IDÉIA,1
FACÇÃO-NITERÓI-LARGO DA BATALHA,8
FACÇÃO-NITERÓI-LARGO BARRADAS,2
FACÇÃO-RIO DE JANEIRO-LARANJEIRAS,2
MILÍCIA-RIO DE JANEIRO-LARANJEIRAS,2
FACÇÃO-SÃO GONÇALO-LARANJAL,36
MILÍCIA-SÃO GONÇALO-LARANJAL,2
MILÍCIA-NOVA IGUAÇU-LAGOINHA,12
FACÇÃO-NOVA IGUAÇU-LAGOINHA,2
FACÇÃO-SÃO GONÇALO-LAGOINHA,1
MILÍCIA-RIO DE JANEIRO-LAGOA,4
FACÇÃO-RIO DE JANEIRO-LAGOA,1
FACÇÃO-PARACAMBI-LAGES,4
MILÍCIA-PARACAMBI-LAGES,1
MILÍCIA-SEROPÉDICA-KM 40,1
MILÍCIA-NOVA IGUAÇU-KM 35,1
MILÍCIA-NOVA IGUAÇU-KM 34,1
MILÍCIA-NOVA IGUAÇU-KM 33,1
MILÍCIA-NOVA IGUAÇU-KM 32,5
MILÍCIA-NOVA IGUAÇU-KM 32,2
MILÍCIA-NOVA IGUAÇU-KM 31,1
MILÍCIA-NOVA IGUAÇU-KM 30,1
MILÍCIA-NOVA IGUAÇU-KM 29,1
MILÍCIA-NOVA IGUAÇU-KM 28,1
MILÍCIA-NOVA IGUAÇU-KM 27,1
MILÍCIA-NOVA IGUAÇU-KM 26,1
MILÍCIA-NOVA IGUAÇU-KM 25,1
MILÍCIA-NOVA IGUAÇU-KM 24,1
FACÇÃO-NOVA IGUAÇU-KENNEDY,1
MILÍCIA-NOVA IGUAÇU-KENNEDY,1
FACÇÃO-MESQUITA-JUSCELINO,106
FACÇÃO-NITERÓI-JURUJUBA,4
FACÇÃO-SÃO GONÇALO-JÓQUEI,30
MILÍCIA-SÃO GONÇALO-JÓQUEI,1
FACÇÃO-SÃO GONÇALO-JOQUEI,3
FACÇÃO-ITABORAÍ-JOÃO CAETANO,1
MILÍCIA-SEROPÉDICA-JARDINS,2
MILÍCIA-DUQUE DE CAXIAS-JARDIM VISTA ALEGRE,1
FACÇÃO-DUQUE DE CAXIAS-JARDIM VINTE E CINCO DE AGOSTO,5
MILÍCIA-DUQUE DE CAXIAS-JARDIM VINTE E CINCO DE AGOSTO,2
MILÍCIA-DUQUE DE CAXIAS-JARDIM VILA NOVA,2
MILÍCIA-NOVA IGUAÇU-JARDIM TROPICAL,1
FACÇÃO-SÃO JOÃO DE MERITI-JARDIM SUMARÉ,6
MILÍCIA-RIO DE JANEIRO-JARDIM SULACAP,9
FACÇÃO-BELFORD ROXO-JARDIM SILVANA,2
FACÇÃO-NOVA IGUAÇU-JARDIM SÃO VICENTE,23
FACÇÃO-NOVA IGUAÇU-JARDIM SÃO VICENTE,1
MILÍCIA-NOVA IGUAÇU-JARDIM SÃO VICENTE,1
FACÇÃO-JAPERI-JARDIM SÃO SEBASTIÃO,3
FACÇÃO-BELFORD ROXO-JARDIM SÃO BENTO,1
FACÇÃO-SÃO JOÃO DE MERITI-JARDIM SANTO ANTÔNIO,15
FACÇÃO-SÃO JOÃO DE MERITI-JARDIM SANTA ROSA,4
MILÍCIA-DUQUE DE CAXIAS-JARDIM SANTA RITA,3
FACÇÃO-DUQUE DE CAXIAS-JARDIM ROSÁRIO,11
MILÍCIA-DUQUE DE CAXIAS-JARDIM ROSÁRIO,5
MILÍCIA-QUEIMADOS-JARDIM QUEIMADOS,7
MILÍCIA-DUQUE DE CAXIAS-JARDIM PRIMAVERA,20
FACÇÃO-DUQUE DE CAXIAS-JARDIM PRIMAVERA,4
MILÍCIA-DUQUE DE CAXIAS-JARDIM PORANGABA,14
MILÍCIA-NOVA IGUAÇU-JARDIM PERNAMBUCO,5
FACÇÃO-NOVA IGUAÇU-JARDIM PERNAMBUCO,2
MILÍCIA-SÃO JOÃO DE MERITI-JARDIM PARAÍSO,1
FACÇÃO-NOVA IGUAÇU-JARDIM PALMARES,7
MILÍCIA-NOVA IGUAÇU-JARDIM PALMARES,7
FACÇÃO-SÃO JOÃO DE MERITI-JARDIM OLAVO BILAC,3
MILÍCIA-SÃO JOÃO DE MERITI-JARDIM OLAVO BILAC,1
FACÇÃO-SÃO GONÇALO-JARDIM NOVA REPÚBLICA,1
MILÍCIA-NOVA IGUAÇU-JARDIM NOVA ERA,43
FACÇÃO-NOVA IGUAÇU-JARDIM NOVA ERA,20
FACÇÃO-SÃO JOÃO DE MERITI-JARDIM NOVA CALIFÓRNIA,2
FACÇÃO-JAPERI-JARDIM NORMANDIA,1
MILÍCIA-NOVA IGUAÇU-JARDIM NATAL,1
FACÇÃO-SÃO JOÃO DE MERITI-JARDIM METRÓPOLE,23
MILÍCIA-SÃO JOÃO DE MERITI-JARDIM METRÓPOLE,1
MILÍCIA-SÃO JOÃO DE MERITI-JARDIM MERITI,11
FACÇÃO-SÃO JOÃO DE MERITI-JARDIM MERITI,2
MILÍCIA-NOVA IGUAÇU-JARDIM MARILICE,1
MILÍCIA-SEROPÉDICA-JARDIM MARACANÃ,2
FACÇÃO-ITAGUAÍ-JARDIM MAR,4
FACÇÃO-DUQUE DE CAXIAS-JARDIM LÍDER,5
MILÍCIA-DUQUE DE CAXIAS-JARDIM LÍDER,1
MILÍCIA-DUQUE DE CAXIAS-JARDIM LEAL,4
FACÇÃO-ITAGUAÍ-JARDIM LAIÁ,1
FACÇÃO-SÃO JOÃO DE MERITI-JARDIM JUREMA,4
FACÇÃO-SÃO JOÃO DE MERITI-JARDIM JOSÉ BONIFÁCIO,4
MILÍCIA-SÃO JOÃO DE MERITI-JARDIM JOSÉ BONIFÁCIO,2
FACÇÃO-ITABORAÍ-JARDIM ITAMBI,9
MILÍCIA-ITABORAÍ-JARDIM ITAMBI,1
MILÍCIA-SÃO JOÃO DE MERITI-JARDIM ÍRIS,1
FACÇÃO-SÃO JOÃO DE MERITI-JARDIM IRIS,5
MILÍCIA-SÃO JOÃO DE MERITI-JARDIM IRIS,1
MILÍCIA-NOVA IGUAÇU-JARDIM IMPÉRIO,1
FACÇÃO-DUQUE DE CAXIAS-JARDIM IMBARIÊ,2
MILÍCIA-DUQUE DE CAXIAS-JARDIM IMBARIÊ,1
MILÍCIA-NOVA IGUAÇU-JARDIM IGUAÇU,2
FACÇÃO-BELFORD ROXO-JARDIM IDEAL,20
MILÍCIA-NOVA IGUAÇU-JARDIM GUANDU,15
FACÇÃO-NOVA IGUAÇU-JARDIM GUANDU,7
MILÍCIA-RIO DE JANEIRO-JARDIM GUANABARA,2
FACÇÃO-RIO DE JANEIRO-JARDIM GUANABARA,1
FACÇÃO-DUQUE DE CAXIAS-JARDIM GRAMACHO,11
MILÍCIA-DUQUE DE CAXIAS-JARDIM GRAMACHO,10
MILÍCIA-NOVA IGUAÇU-JARDIM FONTE SÃO MIGUEL,2
FACÇÃO-JAPERI-JARDIM EMÍLIA,2
FACÇÃO-BELFORD ROXO-JARDIM DIMAS FILHO,2
FACÇÃO-JAPERI-JARDIM DELAMARE,7
FACÇÃO-ITABORAÍ-JARDIM DA PAZ,1
FACÇÃO-SÃO JOÃO DE MERITI-JARDIM DA ALEGRIA,2
MILÍCIA-SÃO JOÃO DE MERITI-JARDIM DA ALEGRIA,1
MILÍCIA-DUQUE DE CAXIAS-JARDIM CUBATÃO,1
FACÇÃO-BELFORD ROXO-JARDIM CRISTINA,6
FACÇÃO-SÃO GONÇALO-JARDIM CATARINA,183
MILÍCIA-SÃO GONÇALO-JARDIM CATARINA,5
FACÇÃO-RIO DE JANEIRO-JARDIM CARIOCA,3
MILÍCIA-NOVA IGUAÇU-JARDIM CANAA,1
FACÇÃO-BELFORD ROXO-JARDIM BRASIL,10
MILÍCIA-BELFORD ROXO-JARDIM BRASIL,1
FACÇÃO-RIO DE JANEIRO-JARDIM BOTÂNICO,1
FACÇÃO-DUQUE DE CAXIAS-JARDIM BARRO BRANCO,4
FACÇÃO-DUQUE DE CAXIAS-JARDIM BALNEÁRIO ANA CLARA,1
MILÍCIA-DUQUE DE CAXIAS-JARDIM BALNEÁRIO ANA CLARA,1
MILÍCIA-DUQUE DE CAXIAS-JARDIM ANHANGÁ,8
FACÇÃO-DUQUE DE CAXIAS-JARDIM ANHANGÁ,2
FACÇÃO-ITAGUAÍ-JARDIM AMÉRICA,10
FACÇÃO-RIO DE JANEIRO-JARDIM AMÉRICA,7
MILÍCIA-ITAGUAÍ-JARDIM AMÉRICA,5
FACÇÃO-QUEIMADOS-JARDIM ALZIRA,2
MILÍCIA-NOVA IGUAÇU-JARDIM ALVORADA,10
MILÍCIA-DUQUE DE CAXIAS-JARDIM 25 DE AGOSTO,3
FACÇÃO-JAPERI-JAPERI,5
MILÍCIA-JAPERI-JAPERI,2
MILÍCIA-MESQUITA-JACUTINGA,2
MILÍCIA-MARICÁ-JACONÉ,1
MILÍCIA-RIO DE JANEIRO-JACAREPAGUÁ,324
FACÇÃO-RIO DE JANEIRO-JACAREPAGUÁ,27
FACÇÃO-RIO DE JANEIRO-JACARÉ,20
MILÍCIA-RIO DE JANEIRO-JACARÉ,1
FACÇÃO-NITERÓI-ITITIOCA,6
FACÇÃO-SÃO GONÇALO-ITAÚNA,39
MILÍCIA-MARICÁ-ITAPEBA,3
FACÇÃO-MARICÁ-ITAPEBA,1
FACÇÃO-SÃO GONÇALO-ITAOCA,1
MILÍCIA-RIO DE JANEIRO-ITANHANGÁ,51
FACÇÃO-RIO DE JANEIRO-ITANHANGÁ,2
MILÍCIA-MARICÁ-ITAIPUAÇU,2
FACÇÃO-MARICÁ-ITAIPUAÇU,1
FACÇÃO-NITERÓI-ITAIPU,12
MILÍCIA-BELFORD ROXO-ITAIPU,4
MILÍCIA-NITERÓI-ITAIPU,2
FACÇÃO-MAGÉ-IRIRI,1
MILÍCIA-RIO DE JANEIRO-IRAJÁ,15
FACÇÃO-RIO DE JANEIRO-IRAJÁ,8
MILÍCIA-NOVA IGUAÇU-IPIRANGA,20
FACÇÃO-NOVA IGUAÇU-IPIRANGA,3
FACÇÃO-MAGÉ-IPIRANGA,1
MILÍCIA-MAGÉ-IPIRANGA,1
FACÇÃO-SÃO GONÇALO-IPIÍBA,4
MILÍCIA-RIO DE JANEIRO-IPANEMA,4
FACÇÃO-RIO DE JANEIRO-IPANEMA,1
MILÍCIA-MARICÁ-INOÃ,6
FACÇÃO-MARICÁ-INOÃ,4
MILÍCIA-RIO DE JANEIRO-INHOAÍBA,63
FACÇÃO-RIO DE JANEIRO-INHOAÍBA,1
MILÍCIA-RIO DE JANEIRO-INHAÚMA,38
FACÇÃO-RIO DE JANEIRO-INHAÚMA,29
FACÇÃO-NITERÓI-INGÁ,2
FACÇÃO-DUQUE DE CAXIAS-IMBARIÊ,13
MILÍCIA-RIO DE JANEIRO-ILHA DE GUARATIBA,2
MILÍCIA-ITAGUAÍ-ILHA DA MADEIRA,4
FACÇÃO-NITERÓI-ILHA DA CONCEIÇÃO,7
MILÍCIA-NITERÓI-ILHA DA CONCEIÇÃO,1
FACÇÃO-NITERÓI-ICARAÍ,6
MILÍCIA-NITERÓI-ICARAÍ,3
MILÍCIA-RIO DE JANEIRO-HUMAITÁ,1
FACÇÃO-RIO DE JANEIRO-HONÓRIO GURGEL,8
MILÍCIA-RIO DE JANEIRO-HONÓRIO GURGEL,3
FACÇÃO-BELFORD ROXO-HITERLAND,14
MILÍCIA-BELFORD ROXO-HITERLAND,6
MILÍCIA-RIO DE JANEIRO-HIGIENÓPOLIS,3
FACÇÃO-RIO DE JANEIRO-HIGIENÓPOLIS,1
MILÍCIA-BELFORD ROXO-HELIÓPOLIS,6
FACÇÃO-SÃO GONÇALO-GUAXINDIBA,84
MILÍCIA-RIO DE JANEIRO-GUARATIBA,237
FACÇÃO-RIO DE JANEIRO-GUADALUPE,28
MILÍCIA-RIO DE JANEIRO-GUADALUPE,21
MILÍCIA-RIO DE JANEIRO-GRUMARI,3
FACÇÃO-ITABORAÍ-GRANJAS CABUÇU,1
MILÍCIA-DUQUE DE CAXIAS-GRAMACHO,4
FACÇÃO-DUQUE DE CAXIAS-GRAMACHO,3
MILÍCIA-NOVA IGUAÇU-GRAMA,8
FACÇÃO-RIO DE JANEIRO-GRAJAÚ,1
FACÇÃO-SÃO GONÇALO-GRADIM,15
MILÍCIA-SÃO GONÇALO-GRADIM,8
MILÍCIA-DUQUE DE CAXIAS-GRAÇAS,1
FACÇÃO-RIO DE JANEIRO-GLÓRIA,3
MILÍCIA-RIO DE JANEIRO-GLÓRIA,1
FACÇÃO-BELFORD ROXO-GLÁUCIA,14
MILÍCIA-BELFORD ROXO-GLÁUCIA,1
FACÇÃO-BELFORD ROXO-GLAUCIA,1
MILÍCIA-RIO DE JANEIRO-GERICINÓ,41
FACÇÃO-RIO DE JANEIRO-GERICINÓ,16
MILÍCIA-NOVA IGUAÇU-GENECIANO,11
FACÇÃO-NOVA IGUAÇU-GENECIANO,1
FACÇÃO-ITABORAÍ-GEBARA,3
FACÇÃO-RIO DE JANEIRO-GÁVEA,10
MILÍCIA-RIO DE JANEIRO-GARDÊNIA AZUL,73
FACÇÃO-RIO DE JANEIRO-GAMBOA,5
FACÇÃO-SÃO GONÇALO-GALO BRANCO,13
FACÇÃO-RIO DE JANEIRO-GALEÃO,24
FACÇÃO-RIO DE JANEIRO-FREGUESIA (JACAREPAGUÁ),21
MILÍCIA-RIO DE JANEIRO-FREGUESIA (JACAREPAGUÁ),13
FACÇÃO-RIO DE JANEIRO-FREGUESIA (ILHA DO GOVERNADOR),6
MILÍCIA-RIO DE JANEIRO-FREGUESIA (ILHA DO GOVERNADOR),5
FACÇÃO-NITERÓI-FONSECA,41
MILÍCIA-NITERÓI-FONSECA,1
MILÍCIA-QUEIMADOS-FLESMAM,2
FACÇÃO-RIO DE JANEIRO-FLAMENGO,3
MILÍCIA-MARICÁ-FLAMENGO,2
MILÍCIA-RIO DE JANEIRO-FLAMENGO,2
MILÍCIA-NOVA IGUAÇU-FIGUEIRAS,11
MILÍCIA-SEROPÉDICA-FAZENDA CAXIAS,4
MILÍCIA-RIO DE JANEIRO-FAVELA BEIRA RIO,2
FACÇÃO-NITERÓI-FÁTIMA,2
FACÇÃO-QUEIMADOS-FANCHEM,1
MILÍCIA-ITAGUAÍ-ESTRELA DO CÉU,2
FACÇÃO-ITAGUAÍ-ESTRELA DO CÉU,1
FACÇÃO-RIO DE JANEIRO-ESTÁCIO,14
MILÍCIA-RIO DE JANEIRO-ESTÁCIO,1
FACÇÃO-ITABORAÍ-ESPERANÇA,4
FACÇÃO-NITERÓI-ENGENHOCA,27
FACÇÃO-SÃO GONÇALO-ENGENHO PEQUENO,8
MILÍCIA-SÃO GONÇALO-ENGENHO PEQUENO,8
FACÇÃO-NOVA IGUAÇU-ENGENHO PEQUENO,3
MILÍCIA-NOVA IGUAÇU-ENGENHO PEQUENO,1
FACÇÃO-RIO DE JANEIRO-ENGENHO NOVO,21
FACÇÃO-NITERÓI-ENGENHO DO MATO,4
MILÍCIA-RIO DE JANEIRO-ENGENHO DE DENTRO,14
FACÇÃO-RIO DE JANEIRO-ENGENHO DE DENTRO,12
FACÇÃO-RIO DE JANEIRO-ENGENHO DA RAINHA,55
MILÍCIA-RIO DE JANEIRO-ENGENHO DA RAINHA,3
FACÇÃO-RIO DE JANEIRO-ENGENHO DA  RAINHA,4
FACÇÃO-ITAGUAÍ-ENGENHO,13
FACÇÃO-ITABORAÍ-ENGENHO,1
MILÍCIA-ITAGUAÍ-ENGENHO,1
FACÇÃO-JAPERI-ENGENHEIRO PEDREIRA,21
MILÍCIA-JAPERI-ENGENHEIRO PEDREIRA,1
FACÇÃO-SÃO JOÃO DE MERITI-ENGENHEIRO BELFORD,18
FACÇÃO-RIO DE JANEIRO-ENCANTADO,2
FACÇÃO-MESQUITA-EDSON PASSOS,13
MILÍCIA-MESQUITA-EDSON PASSOS,4
FACÇÃO-SÃO JOÃO DE MERITI-ÉDEN,75
MILÍCIA-SÃO JOÃO DE MERITI-ÉDEN,5
MILÍCIA-SEROPÉDICA-ECOLOGIA,1
FACÇÃO-TANGUÁ-DUQUES,2
MILÍCIA-TANGUÁ-DUQUES,1
MILÍCIA-DUQUE DE CAXIAS-DOUTOR LAUREANO,3
MILÍCIA-NOVA IGUAÇU-DOM RODRIGO,1
FACÇÃO-BELFORD ROXO-DOIS IRMÃOS,13
FACÇÃO-RIO DE JANEIRO-DEODORO,21
MILÍCIA-RIO DE JANEIRO-DEODORO,6
MILÍCIA-RIO DE JANEIRO-DEL CASTILHO,44
FACÇÃO-RIO DE JANEIRO-DEL CASTILHO,15
FACÇÃO-BELFORD ROXO-DAS GRAÇAS,14
MILÍCIA-BELFORD ROXO-DAS GRAÇAS,3
FACÇÃO-NOVA IGUAÇU-DANON,36
MILÍCIA-NOVA IGUAÇU-DANON,5
MILÍCIA-NOVA IGUAÇU-DA LUZ,2
MILÍCIA-RIO DE JANEIRO-CURICICA,76
FACÇÃO-NITERÓI-CUBANGO,8
FACÇÃO-SÃO GONÇALO-COVANCA,3
FACÇÃO-RIO DE JANEIRO-COSTA BARROS,51
MILÍCIA-RIO DE JANEIRO-COSMOS,61
FACÇÃO-RIO DE JANEIRO-COSME VELHO,3
FACÇÃO-JAPERI-COSME DAMIÃO,1
MILÍCIA-ITAGUAÍ-COROA GRANDE,30
FACÇÃO-ITAGUAÍ-COROA GRANDE,3
FACÇÃO-MESQUITA-CORÉIA,40
MILÍCIA-MESQUITA-CORÉIA,1
FACÇÃO-MESQUITA-COREIA,1
FACÇÃO-RIO DE JANEIRO-CORDOVIL,75
MILÍCIA-RIO DE JANEIRO-CORDOVIL,1
FACÇÃO-RIO DE JANEIRO-COPACABANA,26
MILÍCIA-RIO DE JANEIRO-COPACABANA,4
FACÇÃO-RIO DE JANEIRO-COMPLEXO DO ALEMÃO,1
MILÍCIA-NOVA IGUAÇU-COMENDADOR SOARES,17
FACÇÃO-NOVA IGUAÇU-COMENDADOR SOARES,6
FACÇÃO-SÃO GONÇALO-COLUBANDÊ,19
MILÍCIA-RIO DE JANEIRO-COLÉGIO,8
FACÇÃO-RIO DE JANEIRO-COLÉGIO,3
FACÇÃO-RIO DE JANEIRO-COELHO NETO,13
MILÍCIA-RIO DE JANEIRO-COELHO NETO,5
FACÇÃO-SÃO JOÃO DE MERITI-COELHO DA ROCHA,4
MILÍCIA-SÃO JOÃO DE MERITI-COELHO DA ROCHA,3
FACÇÃO-SÃO GONÇALO-COELHO,42
MILÍCIA-MARICÁ-CODEIRINHO,3
FACÇÃO-JAPERI-CITRÓPOLIS,3
MILÍCIA-MAGÉ-CITROLÂNDIA,31
MILÍCIA-RIO DE JANEIRO-CIDADE UNIVERSITÁRIA,1
FACÇÃO-RIO DE JANEIRO-CIDADE NOVA,4
MILÍCIA-NOVA IGUAÇU-CIDADE JARDIM PARQUE ESTORIL,3
FACÇÃO-NOVA IGUAÇU-CIDADE JARDIM PARQUE ESTORIL,2
FACÇÃO-JAPERI-CIDADE JARDIM MARAJOARA,4
FACÇÃO-GUAPIMIRIM-CIDADE JARDIM GUAPIMIRIM,1
MILÍCIA-DUQUE DE CAXIAS-CIDADE DOS MENINOS,1
FACÇÃO-RIO DE JANEIRO-CIDADE DE DEUS,45
MILÍCIA-RIO DE JANEIRO-CIDADE DE DEUS,1
FACÇÃO-MESQUITA-CHATUBA,33
MILÍCIA-MESQUITA-CHATUBA,2
FACÇÃO-NITERÓI-CHARITAS,31
MILÍCIA-NITERÓI-CHARITAS,2
MILÍCIA-ITAGUAÍ-CHAPERÓ,51
FACÇÃO-JAPERI-CHACRINHA,5
MILÍCIA-JAPERI-CHACRINHA,1
FACÇÃO-DUQUE DE CAXIAS-CHÁCARAS RIO PETRÓPOLIS,8
MILÍCIA-DUQUE DE CAXIAS-CHÁCARAS RIO PETRÓPOLIS,4
FACÇÃO-DUQUE DE CAXIAS-CHÁCARAS ARCAMPO,9
MILÍCIA-DUQUE DE CAXIAS-CHÁCARAS ARCAMPO,2
FACÇÃO-BELFORD ROXO-CHÁCARA SANTO ANTÔNIO,1
FACÇÃO-JAPERI-CHÁCARA PARAÍSO,1
MILÍCIA-NOVA IGUAÇU-CERÂMICA,8
FACÇÃO-NOVA IGUAÇU-CERÂMICA,4
